Unique_ID,sample_name,coral_tag,host_phylum,host_class,host_order,host_family,host_genus,host_species,Site,windward_leeward,Disturbance,Disturbance_cat,Species,expedition,tube_number,fastq_file_name,fastq_fwd_file_name,fastq_rev_file_name,Sequencing_run,Sequence_count,
128_2015b,126b_2015b,682_1083,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015b,128,301_S300_L001_R1_001.fastq,301_S300_L001_R1_001.fastq,301_S300_L001_R2_001.fastq.gz,run2,5283,
133_2015b,445_683_2015b,445_683,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015b,133,304_S303_L001_R1_001.fastq,304_S303_L001_R1_001.fastq,304_S303_L001_R2_001.fastq.gz,run2,9105,
314_2015c,682_1083_2015c,682_1083,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015c,314,314-15C_S108_L001_R1_001.fastq,314-15C_S108_L001_R1_001.fastq,314-15C_S108_L001_R2_001.fastq.gz,Bleaching3_run,18572,
341_2015c,430_2015c,430,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015c,341,341-15C_S180_L001_R1_001.fastq,341-15C_S180_L001_R1_001.fastq,341-15C_S180_L001_R2_001.fastq.gz,Bleaching3_run,19327,
60_2018,60_2018,1174,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2018,60,60-2018_S49_L001_R1_001.fastq,60-2018_S49_L001_R1_001.fastq,60-2018_S49_L001_R2_001.fastq.gz,Starko_Shedd,15780,
61_2018,61_2018,682_1083,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2018,61,61-2018_S50_L001_R1_001.fastq,61-2018_S50_L001_R1_001.fastq,61-2018_S50_L001_R2_001.fastq.gz,Starko_Shedd,15089,
441_2014,499_2014,441_1304,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2014,441,c-015_S15_L001_R1_001.fastq,c-015_S15_L001_R1_001.fastq,c-015_S15_L001_R2_001.fastq.gz,run3,1065,
332_2015c,151_1166_2015c,151,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015c,332,c-091_S91_L001_R1_001.fastq,c-091_S91_L001_R1_001.fastq,c-091_S91_L001_R2_001.fastq.gz,run3,12029,
354_2015c,441_2015c,441_1304,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015c,354,c-092_S92_L001_R1_001.fastq,c-092_S92_L001_R1_001.fastq,c-092_S92_L001_R2_001.fastq.gz,run3,20566,
81_2016a,151_1166_2016a,1166,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2016a,81,c-145_S145_L001_R1_001.fastq,c-145_S145_L001_R1_001.fastq,c-145_S145_L001_R2_001.fastq.gz,run3,5026,
85_2016a,441_2016a,441_1304,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2016a,85,c-146_S146_L001_R1_001.fastq,c-146_S146_L001_R1_001.fastq,c-146_S146_L001_R2_001.fastq.gz,run3,5787,
123_2016b,151_1166_2016b,1166,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2016b,123,c-323_S323_L001_R1_001.fastq,c-323_S323_L001_R1_001.fastq,c-323_S323_L001_R2_001.fastq.gz,run3,1472,
127_2016b,441_2016b,441_1304,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2016b,127,c-327_S327_L001_R1_001.fastq,c-327_S327_L001_R1_001.fastq,c-327_S327_L001_R2_001.fastq.gz,run3,8783,
128_2016b,1082_2016b,1082_1430,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2016b,128,c-328_S328_L001_R1_001.fastq,c-328_S328_L001_R1_001.fastq,c-328_S328_L001_R2_001.fastq.gz,run3,7640,
129_2016b,682_1083_2016b,682_1083,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2016b,129,c-329_S329_L001_R1_001.fastq,c-329_S329_L001_R1_001.fastq,c-329_S329_L001_R2_001.fastq.gz,run3,19169,
430_2014,430_2014,430,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2014,430,KI14FSYM430_S219_L001_R1_001.fastq,KI14FSYM430_S219_L001_R1_001.fastq,KI14FSYM430_S219_L001_R2_001.fastq.gz,run5,0,
434_2014,434_2014,434,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2014,434,KI14FSYM434_S242_L001_R1_001.fastq,KI14FSYM434_S242_L001_R1_001.fastq,KI14FSYM434_S242_L001_R2_001.fastq.gz,run5,8499,
445_2014,445_683_2014,445_683,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2014,445,KI14FSYM445_S279_L001_R1_001.fastq,KI14FSYM445_S279_L001_R1_001.fastq,KI14FSYM445_S279_L001_R2_001.fastq.gz,run5,23119,
189_2015b,489_2015b,489,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2015b,189,189-15B_S364_L001_R1_001.fastq,189-15B_S364_L001_R1_001.fastq,189-15B_S364_L001_R2_001.fastq.gz,Bleaching3_run,14448,
207_2017,1058_2017,1058b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2017,207,207_S207_L001_run4_R1_001.fastq,207_S207_L001_run4_R1_001.fastq,207_S207_L001_run4_R2_001.fastq.gz,run4,738,
229_2015b,752_2015b,752,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2015b,229,229-15B_S357_L001_R1_001.fastq,229-15B_S357_L001_R1_001.fastq,229-15B_S357_L001_R2_001.fastq.gz,Bleaching3_run,15132,
230_2015b,753_2015b,753,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2015b,230,230-15B_S365_L001_R1_001.fastq,230-15B_S365_L001_R1_001.fastq,230-15B_S365_L001_R2_001.fastq.gz,Bleaching3_run,15644,
441_2015c,489_2015c,489,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2015c,441,441-15C_S217_L001_R1_001.fastq,441-15C_S217_L001_R1_001.fastq,441-15C_S217_L001_R2_001.fastq.gz,Bleaching3_run,13737,
470_2015c,752_2015c,752,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2015c,470,470-15C_S250_L001_R1_001.fastq,470-15C_S250_L001_R1_001.fastq,470-15C_S250_L001_R2_001.fastq.gz,Bleaching3_run,16240,
471_2015c,753_2015c,753,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2015c,471,471-15C_S258_L001_R1_001.fastq,471-15C_S258_L001_R1_001.fastq,471-15C_S258_L001_R2_001.fastq.gz,Bleaching3_run,14550,
499_2014,46_2014,499,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2014,499,c-016_S16_L001_R1_001.fastq,c-016_S16_L001_R1_001.fastq,c-016_S16_L001_R2_001.fastq.gz,run3,2755,
195_2015b,499_2015b,499,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2015b,195,c-038_S38_L001_R1_001.fastq,c-038_S38_L001_R1_001.fastq,c-038_S38_L001_R2_001.fastq.gz,run3,25853,
223_2015b,746_1058_2015b,746_1058,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2015b,223,c-040_S40_L001_R1_001.fastq,c-040_S40_L001_R1_001.fastq,c-040_S40_L001_R2_001.fastq.gz,run3,16142,
452_2015c,499_2015c,499,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2015c,452,c-097_S97_L001_R1_001.fastq,c-097_S97_L001_R1_001.fastq,c-097_S97_L001_R2_001.fastq.gz,run3,7706,
454_2015c,746_1058_2015c,746_1058,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2015c,454,c-098_S98_L001_R1_001.fastq,c-098_S98_L001_R1_001.fastq,c-098_S98_L001_R2_001.fastq.gz,run3,2131,
5_2016a,499_2016a,499,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2016a,5,c-114_S114_L001_R1_001.fastq,c-114_S114_L001_R1_001.fastq,c-114_S114_L001_R2_001.fastq.gz,run3,8029,
12_2016a,746_1058_2016a,746_1058,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2016a,12,c-117_S117_L001_R1_001.fastq,c-117_S117_L001_R1_001.fastq,c-117_S117_L001_R2_001.fastq.gz,run3,3427,
20_2016b,746_1058_2016b,746_1058,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2016b,20,c-230_S230_L001_R1_001.fastq,c-230_S230_L001_R1_001.fastq,c-230_S230_L001_R2_001.fastq.gz,run3,3039,
488_2014,488_2014,488,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2014,488,KI14FSYM488_S327_L001_R1_001.fastq,KI14FSYM488_S327_L001_R1_001.fastq,KI14FSYM488_S327_L001_R2_001.fastq.gz,run5,10295,
489_2014,489_2014,489,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2014,489,KI14FSYM489_S334_L001_R1_001.fastq,KI14FSYM489_S334_L001_R1_001.fastq,KI14FSYM489_S334_L001_R2_001.fastq.gz,run5,10660,
495_2014,495_2014,495,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,32,leeward,4860.745702,Very High,Porites lobata,2014,495,KI14FSYM495_S281_L001_R1_001.fastq,KI14FSYM495_S281_L001_R1_001.fastq,KI14FSYM495_S281_L001_R2_001.fastq.gz,run5,6288,
253_2017,973_2017,973,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,33,leeward,1212.82819,Medium,Porites lobata,2017,253,253_S253_L001_run4_R1_001.fastq,253_S253_L001_run4_R1_001.fastq,253_S253_L001_run4_R2_001.fastq.gz,run4,544,
254_2017,974_2017,974b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,33,leeward,1212.82819,Medium,Porites lobata,2017,254,254_S254_L001_run4_R1_001.fastq,254_S254_L001_run4_R1_001.fastq,254_S254_L001_run4_R2_001.fastq.gz,run4,1066,
255_2017,975_2017,975,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,33,leeward,1212.82819,Medium,Porites lobata,2017,255,255_S255_L001_run4_R1_001.fastq,255_S255_L001_run4_R1_001.fastq,255_S255_L001_run4_R2_001.fastq.gz,run4,738,
256_2017,980_2017,980,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,33,leeward,1212.82819,Medium,Porites lobata,2017,256,256_S256_L001_run4_R1_001.fastq,256_S256_L001_run4_R1_001.fastq,256_S256_L001_run4_R2_001.fastq.gz,run4,852,
257_2017,978_2017,978_1358,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,33,leeward,1212.82819,Medium,Porites lobata,2017,257,257_S257_L001_run4_R1_001.fastq,257_S257_L001_run4_R1_001.fastq,257_S257_L001_run4_R2_001.fastq.gz,run4,0,
258_2017,992_2017,992,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,33,leeward,1212.82819,Medium,Porites lobata,2017,258,258_S258_L001_run4_R1_001.fastq,258_S258_L001_run4_R1_001.fastq,258_S258_L001_run4_R2_001.fastq.gz,run4,2299,
259_2017,979_2017,979,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,33,leeward,1212.82819,Medium,Porites lobata,2017,259,259_S259_L001_run4_R1_001.fastq,259_S259_L001_run4_R1_001.fastq,259_S259_L001_run4_R2_001.fastq.gz,run4,1173,
260_2017,977_2017,977,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,33,leeward,1212.82819,Medium,Porites lobata,2017,260,260_S260_L001_run4_R1_001.fastq,260_S260_L001_run4_R1_001.fastq,260_S260_L001_run4_R2_001.fastq.gz,run4,1686,
261_2017,976_2017,976,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,33,leeward,1212.82819,Medium,Porites lobata,2017,261,261_S261_L001_run4_R1_001.fastq,261_S261_L001_run4_R1_001.fastq,261_S261_L001_run4_R2_001.fastq.gz,run4,318,
307_2019,307_2019,975,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,33,leeward,1212.82819,Medium,Porites lobata,2019,307,307-2019_S368_L001_R1_001.fastq,307-2019_S368_L001_R1_001.fastq,307-2019_S368_L001_R2_001.fastq.gz,Starko_Shedd,9640,
308_2019,308_2019,973,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,33,leeward,1212.82819,Medium,Porites lobata,2019,308,308-2019_S369_L001_R1_001.fastq,308-2019_S369_L001_R1_001.fastq,308-2019_S369_L001_R2_001.fastq.gz,Starko_Shedd,22386,
309_2019,309_2019,974c,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,33,leeward,1212.82819,Medium,Porites lobata,2019,309,309-2019_S370_L001_R1_001.fastq,309-2019_S370_L001_R1_001.fastq,309-2019_S370_L001_R2_001.fastq.gz,Starko_Shedd,18165,
311_2019,311_2019,992,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,33,leeward,1212.82819,Medium,Porites lobata,2019,311,311-2019_S371_L001_R1_001.fastq,311-2019_S371_L001_R1_001.fastq,311-2019_S371_L001_R2_001.fastq.gz,Starko_Shedd,14833,
312_2019,312_2019,978_1358,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,33,leeward,1212.82819,Medium,Porites lobata,2019,312,312-2019_S372_L001_R1_001.fastq,312-2019_S372_L001_R1_001.fastq,312-2019_S372_L001_R2_001.fastq.gz,Starko_Shedd,45308,
108_2018,108_2018,314c_1088_1263,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2018,108,108-2018_S77_L001_R1_001.fastq,108-2018_S77_L001_R1_001.fastq,108-2018_S77_L001_R2_001.fastq.gz,Starko_Shedd,20711,
112_2018,112_2018,1194,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2018,112,112-2018_S81_L001_R1_001.fastq,112-2018_S81_L001_R1_001.fastq,112-2018_S81_L001_R2_001.fastq.gz,Starko_Shedd,680,
176_2019,176_2019,1194,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2019,176,176-2019_S275_L001_R1_001.fastq,176-2019_S275_L001_R1_001.fastq,176-2019_S275_L001_R2_001.fastq.gz,Starko_Shedd,37375,
177_2019,177_2019,842_1090,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2019,177,177-2019_S276_L001_R1_001.fastq,177-2019_S276_L001_R1_001.fastq,177-2019_S276_L001_R2_001.fastq.gz,Starko_Shedd,31819,
182_2019,182_2019,354_1439,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2019,182,182-2019_S281_L001_R1_001.fastq,182-2019_S281_L001_R1_001.fastq,182-2019_S281_L001_R2_001.fastq.gz,Starko_Shedd,21037,
184_2019,184_2019,314c_1088_1263,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2019,184,184-2019_S283_L001_R1_001.fastq,184-2019_S283_L001_R1_001.fastq,184-2019_S283_L001_R2_001.fastq.gz,Starko_Shedd,26202,
223_2017,1088_2017,314c_1088_1263,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2017,223,223_S223_L001_run4_R1_001.fastq,223_S223_L001_run4_R1_001.fastq,223_S223_L001_run4_R2_001.fastq.gz,run4,0,
225_2017,853_2017,853,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2017,225,225_S225_L001_run4_R1_001.fastq,225_S225_L001_run4_R1_001.fastq,225_S225_L001_run4_R2_001.fastq.gz,run4,3658,
227_2017,951_2017,951,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2017,227,227_S227_L001_run4_R1_001.fastq,227_S227_L001_run4_R1_001.fastq,227_S227_L001_run4_R2_001.fastq.gz,run4,1267,
230_2017,1194_2017,1194,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2017,230,230_S230_L001_run4_R1_001.fastq,230_S230_L001_run4_R1_001.fastq,230_S230_L001_run4_R2_001.fastq.gz,run4,2255,
231_2017,1195_2017,1195,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2017,231,231_S231_L001_run4_R1_001.fastq,231_S231_L001_run4_R1_001.fastq,231_S231_L001_run4_R2_001.fastq.gz,run4,2116,
234_2017,1090_2017,842_1090,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2017,234,234_S234_L001_run4_R1_001.fastq,234_S234_L001_run4_R1_001.fastq,234_S234_L001_run4_R2_001.fastq.gz,run4,1239,
237_2017,1198_2017,1198,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2017,237,237_S237_L001_run4_R1_001.fastq,237_S237_L001_run4_R1_001.fastq,237_S237_L001_run4_R2_001.fastq.gz,run4,0,
239_2017,354_2017,354_1439,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2017,239,239_S239_L001_run4_R1_001.fastq,239_S239_L001_run4_R1_001.fastq,239_S239_L001_run4_R2_001.fastq.gz,run4,2127,
240_2017,1200_2017,1200,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2017,240,240_S240_L001_run4_R1_001.fastq,240_S240_L001_run4_R1_001.fastq,240_S240_L001_run4_R2_001.fastq.gz,run4,450,
250_2015b,314_2015b,314b_1088_1263,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015b,250,340_S339_L001_R1_001.fastq,340_S339_L001_R1_001.fastq,340_S339_L001_R2_001.fastq.gz,run2,17936,
254_2015b,325_2015b,325,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015b,254,344_S343_L001_R1_001.fastq,344_S343_L001_R1_001.fastq,344_S343_L001_R2_001.fastq.gz,run2,27482,
264_2015b,354_2015b,354_1439,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015b,264,352_S349_L001_R1_001.fastq,352_S349_L001_R1_001.fastq,352_S349_L001_R2_001.fastq.gz,run2,5783,
267_2015b,361_2015b,361b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015b,267,355_S352_L001_R1_001.fastq,355_S352_L001_R1_001.fastq,355_S352_L001_R2_001.fastq.gz,run2,11439,
239_2017_FQ,KI17FQ239,354_1439,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2017,239,355_S355_L001_run4_R1_001.fastq,355_S355_L001_run4_R1_001.fastq,355_S355_L001_run4_R2_001.fastq.gz,run4,1341,
355_2015b,859_2015b,859,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015b,355,355-15B_S377_L001_R1_001.fastq,355-15B_S377_L001_R1_001.fastq,355-15B_S377_L001_R2_001.fastq.gz,Bleaching3_run,0,
269_2015b,773_2015b,773,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015b,269,357_S354_L001_R1_001.fastq,357_S354_L001_R1_001.fastq,357_S354_L001_R2_001.fastq.gz,run2,11181,
278_2015b,782_2015b,782,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015b,278,366_S362_L001_R1_001.fastq,366_S362_L001_R1_001.fastq,366_S362_L001_R2_001.fastq.gz,run2,15128,
338_2015b,842_2015b,842_1090,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015b,338,372_S366_L001_R1_001.fastq,372_S366_L001_R1_001.fastq,372_S366_L001_R2_001.fastq.gz,run2,19388,
343_2015b,847_2015b,847,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015b,343,377_S370_L001_R1_001.fastq,377_S370_L001_R1_001.fastq,377_S370_L001_R2_001.fastq.gz,run2,15482,
477_2015c,859_2015c,859,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015c,477,477-15C_S274_L001_R1_001.fastq,477-15C_S274_L001_R1_001.fastq,477-15C_S274_L001_R2_001.fastq.gz,Bleaching3_run,84032,
487_2015c,325_2015c,325,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015c,487,487-15C_S203_L001_R1_001.fastq,487-15C_S203_L001_R1_001.fastq,487-15C_S203_L001_R2_001.fastq.gz,Bleaching3_run,13877,
314_2014,317_949_2014,314,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2014,314,c-009_S9_L001_R1_001.fastq,c-009_S9_L001_R1_001.fastq,c-009_S9_L001_R2_001.fastq.gz,run3,8994,
354_2014,361_2014,354_1439,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2014,354,c-012_S12_L001_R1_001.fastq,c-012_S12_L001_R1_001.fastq,c-012_S12_L001_R2_001.fastq.gz,run3,1999,
361_2014,364_2014,361,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2014,361,c-013_S13_L001_R1_001.fastq,c-013_S13_L001_R1_001.fastq,c-013_S13_L001_R2_001.fastq.gz,run3,1879,
364_2014,441_2014,364,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2014,364,c-014_S14_L001_R1_001.fastq,c-014_S14_L001_R1_001.fastq,c-014_S14_L001_R2_001.fastq.gz,run3,1235,
349_2015b,853_2015b,853,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015b,349,c-053_S53_L001_R1_001.fastq,c-053_S53_L001_R1_001.fastq,c-053_S53_L001_R2_001.fastq.gz,run3,10081,
482_2015c,314_1088_2015c,314b_1088_1263,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015c,482,c-103_S103_L001_R1_001.fastq,c-103_S103_L001_R1_001.fastq,c-103_S103_L001_R2_001.fastq.gz,run3,10715,
483_2015c,853_2015c,853,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015c,483,c-104_S104_L001_R1_001.fastq,c-104_S104_L001_R1_001.fastq,c-104_S104_L001_R2_001.fastq.gz,run3,12523,
497_2015c,354_2015c,354_1439,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015c,497,c-106_S106_L001_R1_001.fastq,c-106_S106_L001_R1_001.fastq,c-106_S106_L001_R2_001.fastq.gz,run3,5447,
512_2015c,773_2015c,773,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015c,512,c-107_S107_L001_R1_001.fastq,c-107_S107_L001_R1_001.fastq,c-107_S107_L001_R2_001.fastq.gz,run3,1723,
522_2015c,842_1090_2015c,842_1090,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015c,522,c-109_S109_L001_R1_001.fastq,c-109_S109_L001_R1_001.fastq,c-109_S109_L001_R2_001.fastq.gz,run3,2553,
527_2015c,364_2015c,364,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2015c,527,c-111_S111_L001_R1_001.fastq,c-111_S111_L001_R1_001.fastq,c-111_S111_L001_R2_001.fastq.gz,run3,4555,
111_2016a,314_1088_2016a,314c_1088_1263,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2016a,111,c-158_S158_L001_R1_001.fastq,c-158_S158_L001_R1_001.fastq,c-158_S158_L001_R2_001.fastq.gz,run3,1010,
114_2016a,853_2016a,853,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2016a,114,c-160_S160_L001_R1_001.fastq,c-160_S160_L001_R1_001.fastq,c-160_S160_L001_R2_001.fastq.gz,run3,4638,
122_2016a,773_2016a,773,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2016a,122,c-163_S163_L001_R1_001.fastq,c-163_S163_L001_R1_001.fastq,c-163_S163_L001_R2_001.fastq.gz,run3,20254,
124_2016a,842_1090_2016a,842_1090,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2016a,124,c-164_S164_L001_R1_001.fastq,c-164_S164_L001_R1_001.fastq,c-164_S164_L001_R2_001.fastq.gz,run3,5259,
125_2016a,354_2016a,354_1439,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2016a,125,c-165_S165_L001_R1_001.fastq,c-165_S165_L001_R1_001.fastq,c-165_S165_L001_R2_001.fastq.gz,run3,11351,
127_2016a,951_2016a,951,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2016a,127,c-166_S166_L001_R1_001.fastq,c-166_S166_L001_R1_001.fastq,c-166_S166_L001_R2_001.fastq.gz,run3,10230,
128_2016a,361_2016a,361b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2016a,128,c-167_S167_L001_R1_001.fastq,c-167_S167_L001_R1_001.fastq,c-167_S167_L001_R2_001.fastq.gz,run3,0,
